Functional Loc.	Description	Order Type	Order	MaintActivType	Description4	Planner group	Main WorkCtr	User status	System status	Priority	Estimated costs	Total act.costs	Total settlemt	TotalPlnndCosts	TotSum (plan)	Total rev. act.	Tot. plan. rev.	TotSum (actual)	ABC indic.	Reference Date	Ref. Element PM/PS	Address number	Reference time	Changed on	Changed by	Available to	Avail. to time	Asset	Subnumber	Available from	Available from30	SystemCondition	Work center	PriorityType	Res./Purc. req.	Subnetwork of	Order category	Plant WkCntr	Assembly	Assembly desc.	Plant section	Acctg Indicator	PO date	PO number	Company Code	City	District	Country	Device data	Sort field	Description50	Equipment	Created on	Entered by	Billing form	Actual release	Actual Finish	Actual finish	Basic fin. date	Sched. finish	Basic fin. time	Finish time	Business Area	Actual start	Bas. start date	Sched. start	ActualStart	Start time	SchedStartTime	Hist.fr.	Planning plant	Costing Sheet	Sales Document	Item	CO Area	Cost Center	Resp. cost cntr	Customer	Leading order	Deletion flag	Long txt exists	Description81	Superior order	Base Unit	Quantity	Room	List name	Object number	Paging status	PGrp Task List	OrderPlanInd.	Group Counter	Group	Postal Code	Profit Center	Priority95	WBS element	WBS ord. header	Notification	Region	Revision	Serial Number	Material	Service product	Service product104	Division	Division - Sales	Location	Street	MaintPlant	Telephone	Sales Office	Sales Group	Sales Org.	Sales Org. - Sales	Superior act.	Distr. Channel	Distr. Channel - Sal	Currency	MaintItem	MaintenancePlan	Plant	Comp	Overhead key	Earlst Allow Fin Dat	Earl Allow Start Dat	Latest Allow Fin Dat	Original Due Date	Object list	Catalog type	Code group	Coding
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81042934	SFC	01 Emergency Escape Appliances	MEC	MM	WCOM	TECO PCNF PRT  MANC NMAT PRC  SETC	1	0.00	44.00	0.00	100.00	100.00	0.00	0.00	44.00		11/26/2015			14:56:01	11/26/2015	WILLA112		00:00:00				00:00:00			UM	3		30	G300							5703								05/06/2015	IP1020150506		05/13/2015		00:00:00	09/02/2015	10/11/2018	24:00:00	10:00:00		10/21/2015	09/02/2015	09/02/2015	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081042934		PPM	1	6	3036100		P9376	Very High			3000221312		09							MDP1		G301									GBP	600032658	MDP12507-01A	GB05	10/21/2015		08/26/2015	08/26/2015	09/02/2015	09/02/2015	"526,211.000"			
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81042933	SFC	01 Emergency Escape Appliances	MEC	MM	WCOM SAFC	TECO PCNF PRT  MANC NMAT PRC  SETC	1	0.00	44.00	0.00	100.00	100.00	0.00	0.00	44.00		11/07/2016			11:31:53	11/07/2016	WBL		00:00:00				00:00:00			UM	3		30	G300							5703								05/06/2015	IP1020150506		05/13/2015		00:00:00	08/02/2015	10/11/2018	24:00:00	10:00:00		12/04/2015	08/02/2015	08/02/2015	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081042933		PPM	1	6	3036100		P9376	Very High			3000221311		08							MDP1		G301									GBP	600032658	MDP12507-01A	GB05	12/04/2015		07/26/2015	07/26/2015	08/02/2015	08/02/2015	"526,210.000"			
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81042932	SFC	01 Emergency Escape Appliances	MEC	MM	WCOM PLAN PASS	REL  PCNF PRT  MANC NMAT PRC  SETC	1	0.00	66.00	0.00	100.00	100.00	0.00	0.00	66.00		07/02/2015			23:59:59	10/02/2015	GILLESK1		00:00:00				00:00:00			UM	3		30	G300							5703								05/06/2015	IP1020150506		05/13/2015		00:00:00	07/02/2015	10/11/2018	24:00:00	10:00:00		07/06/2015	07/02/2015	07/02/2015	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081042932		PPM	1	6	3036100		P9376	Very High			3000221310		07							MDP1		G301									GBP	600032658	MDP12507-01A	GB05	07/06/2015					07/02/2015	"526,209.000"	D	UPSTREAM	02
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81041869	SFC	01 Emergency Escape Appliances	MEC	MM	WCOM PLAN PASS	REL  PCNF PRT  MANC NMAT PRC  SETC	1	0.00	150.00	0.00	250.00	250.00	0.00	0.00	150.00		06/02/2015			23:59:59	06/21/2015	BATCHMAN		00:00:00				00:00:00			UM	3		30	G300							5703								05/03/2015	IP1020150503		05/13/2015		00:00:00	06/02/2015	06/02/2015	24:00:00	13:00:54		06/02/2015	06/02/2015	06/02/2015	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081041869		PPM	1	6	3036100		P9376	Very High			3000220240									MDP1		G301									GBP	600032658	MDP12507-01A	GB05	06/02/2015						"525,034.000"			
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81040764	SFC	01 Emergency Escape Appliances	MEC	MM	WCOM PLAN PASS	REL  MANC NMAT PRC  SETC	1	0.00	0.00	0.00	100.00	100.00	0.00	0.00	0.00		05/02/2015			23:59:59	10/02/2015	GILLESK1		00:00:00				00:00:00			UM	3		30	G300							5703								03/29/2015	IP1020150329		04/27/2015		00:00:00	05/02/2015	05/02/2015	24:00:00	09:24:22			05/02/2015	05/02/2015	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081040764		PPM	1	6	3036100		P9376	Very High			3000218751									MDP1		G301									GBP	600032658	MDP12507-01A	GB05	05/14/2015					05/02/2015	"521,915.000"	D	UPSTREAM	02
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81040142	SFC	1202 Emergency Escape Appliances	MEC	MM	WCOM PLAN PASS	REL  MANC NMAT PRC  SETC	1	0.00	0.00	0.00	200.00	200.00	0.00	0.00	0.00		05/01/2015			23:59:59	10/02/2015	GILLESK1		00:00:00				00:00:00			UM	3		30	G300							5703								03/18/2015	IP1020150318		03/18/2015		00:00:00	05/01/2015	05/01/2015	24:00:00	11:48:43			05/01/2015	05/01/2015	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081040142		PPM	1	3	3036100		P9376	Very High			3000217955		05							MDP1		G301									GBP	600032660	MDP12507-02A	GB05	05/14/2015					05/01/2015	"520,633.000"	D	UPSTREAM	02
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81040141	SFF	4802 Emergency Escape Appliances	MEC	MM	WCOM MERR PLAN	REL  PCNF GMCO GMPS MANC PRC  SETC	2	0.00	441.00	"9,587.08"	500.00	500.00	0.00	0.00	"10,028.08"		05/01/2015			23:59:59	10/02/2015	GILLESK1		00:00:00				00:00:00			UM	3		30	G300							5703								03/18/2015	IP1020150318		04/27/2015		00:00:00	05/01/2015	05/02/2015	24:00:00	07:01:48		07/18/2015	05/01/2015	05/01/2015	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006		81040141		E				0.000	MSF		OR000081040141		PPM	1	4	3036100		P9376	High			3000217954									MDP1		G301									GBP	600032659	MDP12507-02A	GB05	07/18/2015					05/01/2015	"520,632.000"			
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81034067	SFC	01 Emergency Escape Appliances	MEC	MM	WCOM PLAN PERI	REL  PCNF PRT  MANC NMAT PRC  SETC	1	0.00	84.00	0.00	100.00	100.00	0.00	0.00	84.00		04/02/2015			23:59:59	10/02/2015	GILLESK1		00:00:00				00:00:00			UM	3		30	G300							5703								12/16/2014	IP1020141216		12/18/2014		00:00:00	04/02/2015	10/11/2018	24:00:00	10:30:00		04/07/2015	04/02/2015	04/02/2015	00:00:00	00:00:00	07:30:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081034067		PPM	1	6	3036100		P9376	Very High			3000210729		04							MDP1		G301									GBP	600032658	MDP12507-01A	GB05	04/07/2015					04/02/2015	"508,874.000"			
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81034066	SFC	01 Emergency Escape Appliances	MEC	MM	WCOM PLAN PASS	REL  MANC NMAT PRC  SETC	1	0.00	0.00	0.00	100.00	100.00	0.00	0.00	0.00		03/02/2015			23:59:59	10/02/2015	GILLESK1		00:00:00				00:00:00			UM	3		30	G300							5703								12/16/2014	IP1020141216		12/18/2014		00:00:00	03/02/2015	10/11/2018	24:00:00	10:30:00			03/02/2015	03/02/2015	00:00:00	00:00:00	07:30:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081034066		PPM	1	6	3036100		P9376	Very High			3000210728		03							MDP1		G301									GBP	600032658	MDP12507-01A	GB05	03/05/2015					03/02/2015	"508,873.000"	D	UPSTREAM	02
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81034065	SFC	01 Emergency Escape Appliances	MEC	MM	WCOM PLAN PERI	REL  PCNF PRT  MANC NMAT PRC  SETC	1	0.00	88.00	0.00	100.00	100.00	0.00	0.00	88.00		02/02/2015			23:59:59	02/15/2015	BATCHMAN		00:00:00				00:00:00			UM	3		30	G300							5703								12/16/2014	IP1020141216		12/18/2014		00:00:00	02/02/2015	02/02/2015	24:00:00	09:24:22		01/29/2015	02/02/2015	02/02/2015	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081034065		PPM	1	6	3036100		P9376	Very High			3000210727									MDP1		G301									GBP	600032658	MDP12507-01A	GB05	01/29/2015						"508,872.000"			
EIS-MDP1-2507	Emergency Escape Appliances	UM01	81031418	SFC	01 Emergency Escape Appliances	MEC	MM	WCOM PLAN PERI	REL  GMPS MANC PPRT PRC  SETC	1	0.00	"2,830.30"	0.00	"2,930.30"	"2,930.30"	0.00	0.00	"2,830.30"		01/02/2015			23:59:59	04/10/2015	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								10/14/2014	IP1020141014		12/18/2014		00:00:00	01/02/2015	01/02/2015	24:00:00	09:24:22			01/02/2015	01/02/2015	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081031418		PPM	1	6	3036100		P9376	Very High			3000206925									MDP1		G301									GBP	600032658	MDP12507-01A	GB05	01/07/2015					01/02/2015	"500,963.000"			
